GEO_ID,STATE,NAME,Avg Income,State Avg Tax Rate,Local Tax Rate
0500000US31047,Nebraska,"Dawson County, Nebraska",23804,1.30%,1.311
0500000US31051,Nebraska,"Dixon County, Nebraska",5746,1.30%,1.324
0500000US31053,Nebraska,"Dodge County, Nebraska",36683,1.30%,1.366
0500000US31055,Nebraska,"Douglas County, Nebraska",554992,1.30%,1.268
0500000US31059,Nebraska,"Fillmore County, Nebraska",5574,1.30%,1.413
0500000US31061,Nebraska,"Franklin County, Nebraska",3006,1.30%,1.220
0500000US31065,Nebraska,"Furnas County, Nebraska",4786,1.30%,1.323
0500000US31067,Nebraska,"Gage County, Nebraska",21595,1.30%,1.274
0500000US31073,Nebraska,"Gosper County, Nebraska",2015,1.30%,1.242
0500000US31077,Nebraska,"Greeley County, Nebraska",2410,1.30%,1.310
0500000US31079,Nebraska,"Hall County, Nebraska",61343,1.30%,1.289
0500000US31081,Nebraska,"Hamilton County, Nebraska",9178,1.30%,1.246
0500000US31083,Nebraska,"Harlan County, Nebraska",3438,1.30%,1.352
0500000US31087,Nebraska,"Hitchcock County, Nebraska",2843,1.30%,1.330
0500000US31089,Nebraska,"Holt County, Nebraska",10245,1.30%,1.319
0500000US31093,Nebraska,"Howard County, Nebraska",6405,1.30%,1.258
0500000US31095,Nebraska,"Jefferson County, Nebraska",7188,1.30%,1.349
0500000US31097,Nebraska,"Johnson County, Nebraska",5197,1.30%,1.215
0500000US31099,Nebraska,"Kearney County, Nebraska",6552,1.30%,1.319
0500000US31101,Nebraska,"Keith County, Nebraska",8099,1.30%,1.279
0500000US31105,Nebraska,"Kimball County, Nebraska",3667,1.30%,1.355
0500000US31107,Nebraska,"Knox County, Nebraska",8460,1.30%,1.255
0500000US31109,Nebraska,"Lancaster County, Nebraska",310094,1.30%,1.295
0500000US31111,Nebraska,"Lincoln County, Nebraska",35433,1.30%,1.188
0500000US31119,Nebraska,"Madison County, Nebraska",35164,1.30%,1.337
0500000US31121,Nebraska,"Merrick County, Nebraska",7803,1.30%,1.236
0500000US31123,Nebraska,"Morrill County, Nebraska",4841,1.30%,1.247
0500000US31125,Nebraska,"Nance County, Nebraska",3554,1.30%,1.310
0500000US31127,Nebraska,"Nemaha County, Nebraska",7004,1.30%,1.236
0500000US31129,Nebraska,"Nuckolls County, Nebraska",4275,1.30%,1.247
0500000US31131,Nebraska,"Otoe County, Nebraska",15896,1.30%,1.264
0500000US31133,Nebraska,"Pawnee County, Nebraska",2676,1.30%,1.319
0500000US31135,Nebraska,"Perkins County, Nebraska",2907,1.30%,1.302
0500000US31137,Nebraska,"Phelps County, Nebraska",9120,1.30%,1.310
0500000US31139,Nebraska,"Pierce County, Nebraska",7157,1.30%,1.316
0500000US31141,Nebraska,"Platte County, Nebraska",33063,1.30%,1.264
0500000US31143,Nebraska,"Polk County, Nebraska",5255,1.30%,1.344
0500000US31145,Nebraska,"Red Willow County, Nebraska",10806,1.30%,1.355
0500000US31147,Nebraska,"Richardson County, Nebraska",8009,1.30%,1.341
0500000US31151,Nebraska,"Saline County, Nebraska",14288,1.30%,1.232
0500000US31153,Nebraska,"Sarpy County, Nebraska",178351,1.30%,1.262
0500000US31155,Nebraska,"Saunders County, Nebraska",21024,1.30%,1.305
0500000US31157,Nebraska,"Scotts Bluff County, Nebraska",36255,1.30%,1.280
0500000US31159,Nebraska,"Seward County, Nebraska",17127,1.30%,1.251
0500000US31161,Nebraska,"Sheridan County, Nebraska",5234,1.30%,1.328
0500000US31163,Nebraska,"Sherman County, Nebraska",3042,1.30%,1.288
0500000US31167,Nebraska,"Stanton County, Nebraska",5992,1.30%,1.274
0500000US31169,Nebraska,"Thayer County, Nebraska",5098,1.30%,1.237
0500000US31173,Nebraska,"Thurston County, Nebraska",7140,1.30%,1.300
0500000US31177,Nebraska,"Washington County, Nebraska",20219,1.30%,1.344
0500000US31179,Nebraska,"Wayne County, Nebraska",9367,1.30%,1.383
0500000US31181,Nebraska,"Webster County, Nebraska",3571,1.30%,1.309
0500000US31185,Nebraska,"York County, Nebraska",13799,1.30%,1.368
0500000US31103,Nebraska,"Keya Paha County, Nebraska",792,1.30%,1.391
0500000US31085,Nebraska,"Hayes County, Nebraska",943,1.30%,1.303
0500000US31009,Nebraska,"Blaine County, Nebraska",480,1.30%,1.384
0500000US31115,Nebraska,"Loup County, Nebraska",585,1.30%,1.274
0500000US31017,Nebraska,"Brown County, Nebraska",2988,1.30%,1.298
0500000US31175,Nebraska,"Valley County, Nebraska",4224,1.30%,1.337
0500000US31117,Nebraska,"McPherson County, Nebraska",454,1.30%,1.254
0500000US31007,Nebraska,"Banner County, Nebraska",696,1.30%,1.357
0500000US31165,Nebraska,"Sioux County, Nebraska",1266,1.30%,1.288
0500000US31005,Nebraska,"Arthur County, Nebraska",418,1.30%,1.324
0500000US31015,Nebraska,"Boyd County, Nebraska",2042,1.30%,1.290
0500000US31063,Nebraska,"Frontier County, Nebraska",2609,1.30%,1.357
0500000US31091,Nebraska,"Hooker County, Nebraska",691,1.30%,1.277
0500000US31075,Nebraska,"Grant County, Nebraska",718,1.30%,1.270
0500000US31029,Nebraska,"Chase County, Nebraska",3734,1.30%,1.357
0500000US31049,Nebraska,"Deuel County, Nebraska",1894,1.30%,1.224
0500000US31057,Nebraska,"Dundy County, Nebraska",2023,1.30%,1.256
0500000US31183,Nebraska,"Wheeler County, Nebraska",822,1.30%,1.244
0500000US31069,Nebraska,"Garden County, Nebraska",1860,1.30%,1.323
0500000US31071,Nebraska,"Garfield County, Nebraska",1975,1.30%,1.243
0500000US31149,Nebraska,"Rock County, Nebraska",1350,1.30%,1.281
0500000US31113,Nebraska,"Logan County, Nebraska",886,1.30%,1.449
0500000US31171,Nebraska,"Thomas County, Nebraska",645,1.30%,1.288
0500000US32001,Nevada,"Churchill County, Nevada",24010,1.09%,1.112
0500000US32003,Nevada,"Clark County, Nevada",2141574,1.09%,1.038
0500000US32005,Nevada,"Douglas County, Nevada",47828,1.09%,1.116
0500000US32007,Nevada,"Elko County, Nevada",52252,1.09%,1.075
0500000US32013,Nevada,"Humboldt County, Nevada",16904,1.09%,1.041
0500000US32015,Nevada,"Lander County, Nevada",5746,1.09%,1.050
0500000US32017,Nevada,"Lincoln County, Nevada",5174,1.09%,1.162
0500000US32019,Nevada,"Lyon County, Nevada",53155,1.09%,1.050
0500000US32021,Nevada,"Mineral County, Nevada",4448,1.09%,1.102
0500000US32023,Nevada,"Nye County, Nevada",43705,1.09%,1.112
0500000US32027,Nevada,"Pershing County, Nevada",6611,1.09%,1.165
0500000US32029,Nevada,"Storey County, Nevada",3941,1.09%,1.137
0500000US32031,Nevada,"Washoe County, Nevada",450486,1.09%,1.024
0500000US32033,Nevada,"White Pine County, Nevada",9737,1.09%,1.089
0500000US32510,Nevada,"Carson City, Nevada",54467,1.09%,1.085
0500000US32011,Nevada,"Eureka County, Nevada",1830,1.09%,1.131
0500000US32009,Nevada,"Esmeralda County, Nevada",981,1.09%,1.043
0500000US33001,New Hampshire,"Belknap County, New Hampshire",60640,None,None
0500000US33003,New Hampshire,"Carroll County, New Hampshire",47840,None,None
0500000US33005,New Hampshire,"Cheshire County, New Hampshire",76263,None,None
0500000US33007,New Hampshire,"Coos County, New Hampshire",32038,None,None
0500000US33009,New Hampshire,"Grafton County, New Hampshire",89811,None,None
0500000US33011,New Hampshire,"Hillsborough County, New Hampshire",411087,None,None
0500000US33013,New Hampshire,"Merrimack County, New Hampshire",149452,None,None
0500000US33015,New Hampshire,"Rockingham County, New Hampshire",305129,None,None
0500000US33017,New Hampshire,"Strafford County, New Hampshire",128237,None,None
0500000US33019,New Hampshire,"Sullivan County, New Hampshire",43125,None,None
0500000US34001,New Jersey,"Atlantic County, New Jersey",268539,-0.03%,-0.030
0500000US34003,New Jersey,"Bergen County, New Jersey",929999,-0.03%,-0.029
0500000US34005,New Jersey,"Burlington County, New Jersey",446367,-0.03%,-0.030
0500000US34007,New Jersey,"Camden County, New Jersey",507367,-0.03%,-0.031
0500000US34009,New Jersey,"Cape May County, New Jersey",93705,-0.03%,-0.029
0500000US34011,New Jersey,"Cumberland County, New Jersey",153400,-0.03%,-0.029
0500000US34013,New Jersey,"Essex County, New Jersey",793555,-0.03%,-0.033
0500000US34015,New Jersey,"Gloucester County, New Jersey",290852,-0.03%,-0.030
0500000US34017,New Jersey,"Hudson County, New Jersey",668631,-0.03%,-0.031
0500000US34019,New Jersey,"Hunterdon County, New Jersey",125051,-0.03%,-0.031
0500000US34021,New Jersey,"Mercer County, New Jersey",368762,-0.03%,-0.029
0500000US34023,New Jersey,"Middlesex County, New Jersey",826698,-0.03%,-0.031
0500000US34025,New Jersey,"Monmouth County, New Jersey",623387,-0.03%,-0.030
0500000US34027,New Jersey,"Morris County, New Jersey",494383,-0.03%,-0.028
0500000US34029,New Jersey,"Ocean County, New Jersey",591939,-0.03%,-0.030
0500000US34031,New Jersey,"Passaic County, New Jersey",504041,-0.03%,-0.031
0500000US34033,New Jersey,"Salem County, New Jersey",63336,-0.03%,-0.029
0500000US34035,New Jersey,"Somerset County, New Jersey",330176,-0.03%,-0.030
0500000US34037,New Jersey,"Sussex County, New Jersey",142298,-0.03%,-0.030
0500000US34039,New Jersey,"Union County, New Jersey",553066,-0.03%,-0.031
0500000US34041,New Jersey,"Warren County, New Jersey",106293,-0.03%,-0.030
0500000US35001,New Mexico,"Bernalillo County, New Mexico",677692,2.22%,2.234
0500000US35003,New Mexico,"Catron County, New Mexico",3539,2.22%,2.113
0500000US35005,New Mexico,"Chaves County, New Mexico",65459,2.22%,2.329
0500000US35006,New Mexico,"Cibola County, New Mexico",26978,2.22%,2.360
0500000US35007,New Mexico,"Colfax County, New Mexico",12353,2.22%,2.303
0500000US35009,New Mexico,"Curry County, New Mexico",50199,2.22%,2.155
0500000US35013,New Mexico,"Do�a Ana County, New Mexico",215338,2.22%,2.280
0500000US35015,New Mexico,"Eddy County, New Mexico",57437,2.22%,2.057
0500000US35017,New Mexico,"Grant County, New Mexico",28061,2.22%,2.223
0500000US35019,New Mexico,"Guadalupe County, New Mexico",4382,2.22%,2.264
0500000US35023,New Mexico,"Hidalgo County, New Mexico",4371,2.22%,2.200
0500000US35025,New Mexico,"Lea County, New Mexico",70126,2.22%,2.351
0500000US35027,New Mexico,"Lincoln County, New Mexico",19482,2.22%,2.216
0500000US35028,New Mexico,"Los Alamos County, New Mexico",18356,2.22%,2.218
0500000US35029,New Mexico,"Luna County, New Mexico",24264,2.22%,2.156
0500000US35031,New Mexico,"McKinley County, New Mexico",72849,2.22%,2.268
0500000US35033,New Mexico,"Mora County, New Mexico",4563,2.22%,1.999
0500000US35035,New Mexico,"Otero County, New Mexico",65745,2.22%,2.221
0500000US35037,New Mexico,"Quay County, New Mexico",8373,2.22%,2.249
0500000US35039,New Mexico,"Rio Arriba County, New Mexico",39307,2.22%,2.358
0500000US35041,New Mexico,"Roosevelt County, New Mexico",19117,2.22%,2.166
0500000US35043,New Mexico,"Sandoval County, New Mexico",140769,2.22%,2.317
0500000US35045,New Mexico,"San Juan County, New Mexico",127455,2.22%,2.189
0500000US35047,New Mexico,"San Miguel County, New Mexico",28034,2.22%,2.260
0500000US35049,New Mexico,"Santa Fe County, New Mexico",148917,2.22%,2.147
0500000US35051,New Mexico,"Sierra County, New Mexico",11135,2.22%,2.166
0500000US35053,New Mexico,"Socorro County, New Mexico",17000,2.22%,2.157
0500000US35055,New Mexico,"Taos County, New Mexico",32888,2.22%,2.122
0500000US35057,New Mexico,"Torrance County, New Mexico",15595,2.22%,2.031
0500000US35059,New Mexico,"Union County, New Mexico",4175,2.22%,2.400
0500000US35061,New Mexico,"Valencia County, New Mexico",75956,2.22%,2.329
0500000US35021,New Mexico,"Harding County, New Mexico",459,2.22%,2.239
0500000US35011,New Mexico,"De Baca County, New Mexico",2060,2.22%,2.186
0500000US36001,New York,"Albany County, New York",307426,4.48%,4.240
0500000US36003,New York,"Allegany County, New York",47025,4.48%,4.265
0500000US36005,New York,"Bronx County, New York",1437872,4.48%,4.670
0500000US36007,New York,"Broome County, New York",194402,4.48%,4.462
0500000US36009,New York,"Cattaraugus County, New York",77686,4.48%,4.379
0500000US36011,New York,"Cayuga County, New York",77868,4.48%,4.462
0500000US36013,New York,"Chautauqua County, New York",129656,4.48%,4.652
0500000US36015,New York,"Chemung County, New York",85740,4.48%,4.623
0500000US36017,New York,"Chenango County, New York",48348,4.48%,4.489
0500000US36019,New York,"Clinton County, New York",80794,4.48%,4.780
0500000US36021,New York,"Columbia County, New York",60919,4.48%,4.440
0500000US36023,New York,"Cortland County, New York",48123,4.48%,4.579
0500000US36025,New York,"Delaware County, New York",45502,4.48%,4.305
0500000US36027,New York,"Dutchess County, New York",293894,4.48%,4.523
0500000US36029,New York,"Erie County, New York",919866,4.48%,4.556
0500000US36031,New York,"Essex County, New York",37751,4.48%,4.476
0500000US36033,New York,"Franklin County, New York",50692,4.48%,4.426
0500000US36035,New York,"Fulton County, New York",53743,4.48%,4.489
0500000US36037,New York,"Genesee County, New York",58112,4.48%,4.538
0500000US36039,New York,"Greene County, New York",47617,4.48%,4.697
0500000US36041,New York,"Hamilton County, New York",4575,4.48%,4.467
0500000US36043,New York,"Herkimer County, New York",62505,4.48%,4.870
0500000US36045,New York,"Jefferson County, New York",114448,4.48%,4.769
0500000US36047,New York,"Kings County, New York",2600747,4.48%,4.561
0500000US36049,New York,"Lewis County, New York",26719,4.48%,4.390
0500000US36051,New York,"Livingston County, New York",63907,4.48%,4.131
0500000US36053,New York,"Madison County, New York",71359,4.48%,4.516
0500000US36055,New York,"Monroe County, New York",744248,4.48%,4.442
0500000US36057,New York,"Montgomery County, New York",49426,4.48%,4.417
0500000US36059,New York,"Nassau County, New York",1356564,4.48%,4.648
0500000US36061,New York,"New York County, New York",1632480,4.48%,4.355
0500000US36063,New York,"Niagara County, New York",211704,4.48%,4.518
0500000US36065,New York,"Oneida County, New York",230782,4.48%,4.164
0500000US36067,New York,"Onondaga County, New York",464242,4.48%,4.458
0500000US36069,New York,"Ontario County, New York",109472,4.48%,4.384
0500000US36071,New York,"Orange County, New York",378227,4.48%,4.782
0500000US36073,New York,"Orleans County, New York",41175,4.48%,4.390
0500000US36075,New York,"Oswego County, New York",119104,4.48%,4.532
0500000US36077,New York,"Otsego County, New York",60244,4.48%,4.325
0500000US36079,New York,"Putnam County, New York",99070,4.48%,4.455
0500000US36081,New York,"Queens County, New York",2298513,4.48%,4.068
0500000US36083,New York,"Rensselaer County, New York",159431,4.48%,4.740
0500000US36085,New York,"Richmond County, New York",474101,4.48%,4.355
0500000US36087,New York,"Rockland County, New York",323686,4.48%,4.332
0500000US36089,New York,"St. Lawrence County, New York",109558,4.48%,4.520
0500000US36091,New York,"Saratoga County, New York",227377,4.48%,4.196
0500000US36093,New York,"Schenectady County, New York",154883,4.48%,4.565
0500000US36095,New York,"Schoharie County, New York",31364,4.48%,4.357
0500000US36097,New York,"Schuyler County, New York",17992,4.48%,4.695
0500000US36099,New York,"Seneca County, New York",34612,4.48%,4.581
0500000US36101,New York,"Steuben County, New York",96927,4.48%,4.390
0500000US36103,New York,"Suffolk County, New York",1487901,4.48%,4.406
0500000US36105,New York,"Sullivan County, New York",75211,4.48%,4.357
0500000US36107,New York,"Tioga County, New York",49045,4.48%,4.263
0500000US36109,New York,"Tompkins County, New York",102962,4.48%,4.668
0500000US36111,New York,"Ulster County, New York",179303,4.48%,4.695
0500000US36113,New York,"Warren County, New York",64480,4.48%,4.476
0500000US36115,New York,"Washington County, New York",61828,4.48%,4.393
0500000US36117,New York,"Wayne County, New York",90856,4.48%,4.440
0500000US36119,New York,"Westchester County, New York",968815,4.48%,4.411
0500000US36121,New York,"Wyoming County, New York",40565,4.48%,4.652
0500000US36123,New York,"Yates County, New York",25009,4.48%,4.576
0500000US37001,North Carolina,"Alamance County, North Carolina",160576,2.15%,2.198
0500000US37003,North Carolina,"Alexander County, North Carolina",37119,2.15%,2.047
0500000US37005,North Carolina,"Alleghany County, North Carolina",10973,2.15%,2.166
0500000US37007,North Carolina,"Anson County, North Carolina",25306,2.15%,2.155
0500000US37009,North Carolina,"Ashe County, North Carolina",26786,2.15%,2.104
0500000US37011,North Carolina,"Avery County, North Carolina",17501,2.15%,2.087
0500000US37013,North Carolina,"Beaufort County, North Carolina",47243,2.15%,2.189
0500000US37015,North Carolina,"Bertie County, North Carolina",19644,2.15%,2.022
0500000US37017,North Carolina,"Bladen County, North Carolina",33778,2.15%,2.220
0500000US37019,North Carolina,"Brunswick County, North Carolina",126860,2.15%,2.154
0500000US37021,North Carolina,"Buncombe County, North Carolina",254474,2.15%,2.131
0500000US37023,North Carolina,"Burke County, North Carolina",89712,2.15%,2.246
0500000US37025,North Carolina,"Cabarrus County, North Carolina",201448,2.15%,2.082
0500000US37027,North Carolina,"Caldwell County, North Carolina",81779,2.15%,2.249
0500000US37029,North Carolina,"Camden County, North Carolina",10447,2.15%,2.140
0500000US37031,North Carolina,"Carteret County, North Carolina",68920,2.15%,2.380
0500000US37033,North Carolina,"Caswell County, North Carolina",22746,2.15%,2.135
0500000US37035,North Carolina,"Catawba County, North Carolina",156729,2.15%,2.168
0500000US37037,North Carolina,"Chatham County, North Carolina",69791,2.15%,2.178
0500000US37039,North Carolina,"Cherokee County, North Carolina",27668,2.15%,2.146
0500000US37041,North Carolina,"Chowan County, North Carolina",14205,2.15%,2.150
0500000US37043,North Carolina,"Clay County, North Carolina",10813,2.15%,2.244
0500000US37045,North Carolina,"Cleveland County, North Carolina",97159,2.15%,2.195
0500000US37047,North Carolina,"Columbus County, North Carolina",56293,2.15%,2.209
0500000US37049,North Carolina,"Craven County, North Carolina",103082,2.15%,1.996
0500000US37051,North Carolina,"Cumberland County, North Carolina",332106,2.15%,2.054
0500000US37053,North Carolina,"Currituck County, North Carolina",25796,2.15%,2.089
0500000US37055,North Carolina,"Dare County, North Carolina",35741,2.15%,2.055
0500000US37057,North Carolina,"Davidson County, North Carolina",164664,2.15%,2.061
0500000US37059,North Carolina,"Davie County, North Carolina",41991,2.15%,2.228
0500000US37061,North Carolina,"Duplin County, North Carolina",59062,2.15%,2.091
0500000US37063,North Carolina,"Durham County, North Carolina",306457,2.15%,2.056
0500000US37065,North Carolina,"Edgecombe County, North Carolina",53332,2.15%,2.160
0500000US37067,North Carolina,"Forsyth County, North Carolina",371573,2.15%,2.180
0500000US37069,North Carolina,"Franklin County, North Carolina",64902,2.15%,2.266
0500000US37071,North Carolina,"Gaston County, North Carolina",216585,2.15%,2.222
0500000US37073,North Carolina,"Gates County, North Carolina",11563,2.15%,2.031
0500000US37075,North Carolina,"Graham County, North Carolina",8557,2.15%,2.149
0500000US37077,North Carolina,"Granville County, North Carolina",58874,2.15%,2.076
0500000US37079,North Carolina,"Greene County, North Carolina",21008,2.15%,2.153
0500000US37081,North Carolina,"Guilford County, North Carolina",523582,2.15%,2.056
0500000US37083,North Carolina,"Halifax County, North Carolina",51737,2.15%,2.294
0500000US37085,North Carolina,"Harnett County, North Carolina",130361,2.15%,2.158
0500000US37087,North Carolina,"Haywood County, North Carolina",60433,2.15%,2.228
0500000US37089,North Carolina,"Henderson County, North Carolina",113625,2.15%,2.273
0500000US37091,North Carolina,"Hertford County, North Carolina",24153,2.15%,2.045
0500000US37093,North Carolina,"Hoke County, North Carolina",53239,2.15%,2.038
0500000US37095,North Carolina,"Hyde County, North Carolina",5393,2.15%,2.091
0500000US37097,North Carolina,"Iredell County, North Carolina",172525,2.15%,2.195
0500000US37099,North Carolina,"Jackson County, North Carolina",42256,2.15%,2.193
0500000US37101,North Carolina,"Johnston County, North Carolina",191172,2.15%,2.210
0500000US37103,North Carolina,"Jones County, North Carolina",9695,2.15%,2.133
0500000US37105,North Carolina,"Lee County, North Carolina",60125,2.15%,2.091
0500000US37107,North Carolina,"Lenoir County, North Carolina",57227,2.15%,2.127
0500000US37109,North Carolina,"Lincoln County, North Carolina",81441,2.15%,2.180
0500000US37111,North Carolina,"McDowell County, North Carolina",45109,2.15%,2.262
0500000US37113,North Carolina,"Macon County, North Carolina",34410,2.15%,2.054
0500000US37115,North Carolina,"Madison County, North Carolina",21405,2.15%,2.121
0500000US37117,North Carolina,"Martin County, North Carolina",23054,2.15%,2.158
0500000US37119,North Carolina,"Mecklenburg County, North Carolina",1054314,2.15%,2.249
0500000US37121,North Carolina,"Mitchell County, North Carolina",15040,2.15%,2.170
0500000US37123,North Carolina,"Montgomery County, North Carolina",27338,2.15%,2.122
0500000US37125,North Carolina,"Moore County, North Carolina",95629,2.15%,2.153
0500000US37127,North Carolina,"Nash County, North Carolina",94003,2.15%,2.138
0500000US37129,North Carolina,"New Hanover County, North Carolina",224231,2.15%,2.088
0500000US37131,North Carolina,"Northampton County, North Carolina",20186,2.15%,2.001
0500000US37133,North Carolina,"Onslow County, North Carolina",193912,2.15%,2.154
0500000US37135,North Carolina,"Orange County, North Carolina",142938,2.15%,2.244
0500000US37137,North Carolina,"Pamlico County, North Carolina",12742,2.15%,2.207
0500000US37139,North Carolina,"Pasquotank County, North Carolina",39479,2.15%,2.159
0500000US37141,North Carolina,"Pender County, North Carolina",59020,2.15%,2.122
0500000US37143,North Carolina,"Perquimans County, North Carolina",13459,2.15%,2.226
0500000US37145,North Carolina,"Person County, North Carolina",39305,2.15%,2.228
0500000US37147,North Carolina,"Pitt County, North Carolina",177372,2.15%,2.084
0500000US37149,North Carolina,"Polk County, North Carolina",20458,2.15%,2.277
0500000US37151,North Carolina,"Randolph County, North Carolina",142958,2.15%,2.209
0500000US37153,North Carolina,"Richmond County, North Carolina",45189,2.15%,2.007
0500000US37155,North Carolina,"Robeson County, North Carolina",133442,2.15%,2.210
0500000US37157,North Carolina,"Rockingham County, North Carolina",91270,2.15%,2.130
0500000US37159,North Carolina,"Rowan County, North Carolina",139605,2.15%,2.132
0500000US37161,North Carolina,"Rutherford County, North Carolina",66532,2.15%,2.133
0500000US37163,North Carolina,"Sampson County, North Carolina",63561,2.15%,2.140
0500000US37165,North Carolina,"Scotland County, North Carolina",35262,2.15%,2.084
0500000US37167,North Carolina,"Stanly County, North Carolina",61114,2.15%,2.205
0500000US37169,North Carolina,"Stokes County, North Carolina",45905,2.15%,2.252
0500000US37171,North Carolina,"Surry County, North Carolina",72099,2.15%,2.077
0500000US37173,North Carolina,"Swain County, North Carolina",14254,2.15%,2.165
0500000US37175,North Carolina,"Transylvania County, North Carolina",33513,2.15%,2.142
0500000US37177,North Carolina,"Tyrrell County, North Carolina",4119,2.15%,2.226
0500000US37179,North Carolina,"Union County, North Carolina",226694,2.15%,2.083
0500000US37181,North Carolina,"Vance County, North Carolina",44482,2.15%,2.040
0500000US37183,North Carolina,"Wake County, North Carolina",1046558,2.15%,2.185
0500000US37185,North Carolina,"Warren County, North Carolina",20033,2.15%,2.210
0500000US37187,North Carolina,"Washington County, North Carolina",12156,2.15%,2.102
0500000US37189,North Carolina,"Watauga County, North Carolina",54117,2.15%,2.293
0500000US37191,North Carolina,"Wayne County, North Carolina",124002,2.15%,2.123
0500000US37193,North Carolina,"Wilkes County, North Carolina",68460,2.15%,2.041
0500000US37195,North Carolina,"Wilson County, North Carolina",81336,2.15%,2.198
0500000US37197,North Carolina,"Yadkin County, North Carolina",37665,2.15%,2.132
0500000US37199,North Carolina,"Yancey County, North Carolina",17667,2.15%,2.087
0500000US38001,North Dakota,"Adams County, North Dakota",2351,1.56%,1.498
0500000US38003,North Dakota,"Barnes County, North Dakota",10836,1.56%,1.559
0500000US38005,North Dakota,"Benson County, North Dakota",6886,1.56%,1.486
0500000US38009,North Dakota,"Bottineau County, North Dakota",6589,1.56%,1.494
0500000US38011,North Dakota,"Bowman County, North Dakota",3195,1.56%,1.525
0500000US38013,North Dakota,"Burke County, North Dakota",2213,1.56%,1.383
0500000US38015,North Dakota,"Burleigh County, North Dakota",93737,1.56%,1.583
0500000US38017,North Dakota,"Cass County, North Dakota",174202,1.56%,1.522
0500000US38019,North Dakota,"Cavalier County, North Dakota",3824,1.56%,1.630
0500000US38021,North Dakota,"Dickey County, North Dakota",4970,1.56%,1.591
0500000US38023,North Dakota,"Divide County, North Dakota",2369,1.56%,1.546
0500000US38025,North Dakota,"Dunn County, North Dakota",4387,1.56%,1.671
0500000US38027,North Dakota,"Eddy County, North Dakota",2313,1.56%,1.512
0500000US38029,North Dakota,"Emmons County, North Dakota",3352,1.56%,1.695
0500000US38031,North Dakota,"Foster County, North Dakota",3290,1.56%,1.636
0500000US38035,North Dakota,"Grand Forks County, North Dakota",70400,1.56%,1.604
0500000US38037,North Dakota,"Grant County, North Dakota",2380,1.56%,1.492
0500000US38039,North Dakota,"Griggs County, North Dakota",2266,1.56%,1.608
0500000US38041,North Dakota,"Hettinger County, North Dakota",2576,1.56%,1.626
0500000US38043,North Dakota,"Kidder County, North Dakota",2460,1.56%,1.636
0500000US38045,North Dakota,"LaMoure County, North Dakota",4100,1.56%,1.549
0500000US38047,North Dakota,"Logan County, North Dakota",1927,1.56%,1.628
0500000US38049,North Dakota,"McHenry County, North Dakota",5927,1.56%,1.591
0500000US38051,North Dakota,"McIntosh County, North Dakota",2654,1.56%,1.595
0500000US38053,North Dakota,"McKenzie County, North Dakota",12536,1.56%,1.501
0500000US38055,North Dakota,"McLean County, North Dakota",9608,1.56%,1.568
0500000US38057,North Dakota,"Mercer County, North Dakota",8570,1.56%,1.682
0500000US38059,North Dakota,"Morton County, North Dakota",30544,1.56%,1.487
0500000US38061,North Dakota,"Mountrail County, North Dakota",10152,1.56%,1.495
0500000US38063,North Dakota,"Nelson County, North Dakota",2920,1.56%,1.549
0500000US38067,North Dakota,"Pembina County, North Dakota",7016,1.56%,1.583
0500000US38069,North Dakota,"Pierce County, North Dakota",4210,1.56%,1.617
0500000US38071,North Dakota,"Ramsey County, North Dakota",11557,1.56%,1.532
0500000US38073,North Dakota,"Ransom County, North Dakota",5361,1.56%,1.500
0500000US38075,North Dakota,"Renville County, North Dakota",2495,1.56%,1.526
0500000US38077,North Dakota,"Richland County, North Dakota",16288,1.56%,1.526
0500000US38079,North Dakota,"Rolette County, North Dakota",14603,1.56%,1.505
0500000US38081,North Dakota,"Sargent County, North Dakota",3883,1.56%,1.668
0500000US38085,North Dakota,"Sioux County, North Dakota",4413,1.56%,1.537
0500000US38089,North Dakota,"Stark County, North Dakota",30876,1.56%,1.551
0500000US38091,North Dakota,"Steele County, North Dakota",1910,1.56%,1.498
0500000US38093,North Dakota,"Stutsman County, North Dakota",21064,1.56%,1.604
0500000US38095,North Dakota,"Towner County, North Dakota",2246,1.56%,1.516
0500000US38097,North Dakota,"Traill County, North Dakota",8019,1.56%,1.549
0500000US38099,North Dakota,"Walsh County, North Dakota",10802,1.56%,1.572
0500000US38101,North Dakota,"Ward County, North Dakota",69034,1.56%,1.584
0500000US38103,North Dakota,"Wells County, North Dakota",4055,1.56%,1.565
0500000US38105,North Dakota,"Williams County, North Dakota",34061,1.56%,1.461
0500000US38033,North Dakota,"Golden Valley County, North Dakota",1882,1.56%,1.648
0500000US38007,North Dakota,"Billings County, North Dakota",946,1.56%,1.556
0500000US38083,North Dakota,"Sheridan County, North Dakota",1405,1.56%,1.604
0500000US38087,North Dakota,"Slope County, North Dakota",704,1.56%,1.548
0500000US38065,North Dakota,"Oliver County, North Dakota",1837,1.56%,1.486
0500000US39001,Ohio,"Adams County, Ohio",27878,1.35%,1.380
0500000US39003,Ohio,"Allen County, Ohio",103642,1.35%,1.285
0500000US39005,Ohio,"Ashland County, Ohio",53477,1.35%,1.419
0500000US39007,Ohio,"Ashtabula County, Ohio",98136,1.35%,1.399
0500000US39009,Ohio,"Athens County, Ohio",65936,1.35%,1.346
